"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HINDUNILVR","EQ","23-Sep-2020","       2026.80","       2035.00","       2060.00","       2025.85","       2052.50","       2052.55","       2045.14","    2410305","          4929423121.45","     178103","    1360232","         56.43"
"HINDUNILVR","EQ","24-Sep-2020","       2052.55","       2044.00","       2081.00","       2035.05","       2057.60","       2060.90","       2060.63","    3798394","          7827096922.10","     150917","    2334110","         61.45"
"HINDUNILVR","EQ","25-Sep-2020","       2060.90","       2082.00","       2111.00","       2070.85","       2072.00","       2079.05","       2092.81","    2528928","          5292566474.95","     115091","    1180395","         46.68"
"HINDUNILVR","EQ","28-Sep-2020","       2079.05","       2083.00","       2092.35","       2060.00","       2068.00","       2063.30","       2071.53","    1524037","          3157084684.95","      92455","     761758","         49.98"
"HINDUNILVR","EQ","29-Sep-2020","       2063.30","       2065.00","       2069.25","       2024.75","       2032.00","       2033.20","       2047.82","    2298854","          4707633761.05","      85799","    1236573","         53.79"
"HINDUNILVR","EQ","30-Sep-2020","       2033.20","       2038.95","       2097.00","       2034.00","       2065.00","       2068.25","       2072.91","    2417400","          5011052209.55","      96219","     831036","         34.38"
"HINDUNILVR","EQ","01-Oct-2020","       2068.25","       2090.00","       2108.90","       2070.00","       2094.00","       2095.00","       2092.00","    2131593","          4459296997.15","      69043","     896436","         42.05"
"HINDUNILVR","EQ","05-Oct-2020","       2095.00","       2100.00","       2123.30","       2082.20","       2113.00","       2111.05","       2105.65","    1646114","          3466148109.80","      83919","     804700","         48.88"
"HINDUNILVR","EQ","06-Oct-2020","       2111.05","       2119.00","       2140.00","       2108.05","       2125.00","       2115.90","       2123.56","    1679500","          3566513845.65","      80302","     715591","         42.61"
"HINDUNILVR","EQ","07-Oct-2020","       2115.90","       2123.00","       2150.00","       2113.00","       2141.70","       2139.35","       2137.47","    2428598","          5191058257.25","     102634","    1191244","         49.05"
"HINDUNILVR","EQ","08-Oct-2020","       2139.35","       2147.00","       2165.00","       2146.25","       2160.10","       2160.80","       2157.25","    1617382","          3489090628.65","      64436","     797896","         49.33"
"HINDUNILVR","EQ","09-Oct-2020","       2160.80","       2150.00","       2166.95","       2121.10","       2143.10","       2139.65","       2137.39","    2001031","          4276983168.15","      67059","    1119823","         55.96"
"HINDUNILVR","EQ","12-Oct-2020","       2139.65","       2145.20","       2147.60","       2123.30","       2140.30","       2138.40","       2135.33","    1741171","          3717978806.25","      99238","    1114159","         63.99"
"HINDUNILVR","EQ","13-Oct-2020","       2138.40","       2137.95","       2153.25","       2128.00","       2135.00","       2138.20","       2139.82","    1679176","          3593136034.80","      66648","    1040055","         61.94"
"HINDUNILVR","EQ","14-Oct-2020","       2138.20","       2132.60","       2165.00","       2131.00","       2160.00","       2158.15","       2149.74","    2123033","          4563975842.50","      91381","    1107301","         52.16"
